"Wins","Team","Year","Average.Age","Active.Payroll","Position_Payroll_RP","Top3_Percent","Injured","Retained"
-0.701314331692708,"atlanta-braves",2017,-0.570547599784082,-0.258647458353408,-1.03518914026778,1.6028256065068,-0.614678708361127,0.177616804429701
0.703916611216614,"atlanta-braves",2018,-0.78142761613138,-0.40355131773848,-0.0726945544520009,0.979651761394812,0.0101480532434381,1.47467177244623
1.25039531123691,"atlanta-braves",2019,0.905612514647013,0.514187046859043,2.4052125276212,0.792119671414201,-0.264655231822984,-0.0195429155368805
1.01619015408535,"atlanta-braves",2020,1.32737254734161,-0.889826486066624,2.27725894585509,0.0346253700361562,-0.323989770378093,-1.0394298409871
0.62584822549943,"atlanta-braves",2021,0.378412473778764,0.464032676425423,1.46107422175751,-0.521873885108431,-0.542573105793315,-0.0229708380031294
1.56266885410564,"atlanta-braves",2022,1.22193253916796,1.05398801085265,2.11952296519944,-1.27228796831915,0.431421552002037,-0.449624676818823
1.7968740112572,"atlanta-braves",2023,0.694732498299714,1.35758620169998,2.1118596437527,-1.36829167792598,1.163533444981,-0.404864894141501
0.313574682630691,"chicago-white-sox",2012,0.0620924492578144,0.313099588776861,1.30090084510323,0.1054958218189,-0.725131007438165,-1.05637405967269
0.703916611216614,"texas-rangers",2013,0.694732498299714,0.647781516245034,-0.503445034273031,-1.08053562721693,-0.699372316684448,-0.304276221059102
-0.779382717409893,"boston-red-sox",2014,-0.148787567089484,0.0481167725542837,0.777524225941973,-1.59270894788409,-0.725131007438165,2.6289810228143
0.703916611216614,"st-louis-cardinals",2014,-0.359667583436783,0.449136545769938,0.544097801266239,0.5562278173849,-0.725131007438165,-0.75398614563595
-1.09165626027863,"atlanta-braves",2015,-0.992307632478683,-0.793040231277,-1.00705393609668,-1.2165857123732,-0.102373616872127,1.5909661588276
-1.01358787456145,"atlanta-braves",2016,-1.20318764882598,-0.963697304978102,-0.201575718784567,0.931897518653019,-0.276368361751897,1.40517079325075
0.001301139761953,"arizona-diamondbacks",2012,0.800172506473365,-0.397150163945568,-0.745666104932317,-1.59615292807476,-0.725131007438165,-0.593837031197715
0.001301139761953,"arizona-diamondbacks",2013,0.378412473778764,-0.31262528915301,0.148766063746003,-1.06529139330979,-0.725131007438165,-0.497862976586838
-1.32586141743019,"arizona-diamondbacks",2014,-0.886867624305032,-0.516038074545373,-0.236108645191361,-1.29925456767474,-0.199895899206339,0.608630102032293
-0.154835631672416,"arizona-diamondbacks",2015,-1.94126770604153,-1.0007190200158,-0.197596493991177,-0.448765790698898,-0.668377971796063,0.750195197459921
-0.935519488844262,"arizona-diamondbacks",2016,-1.94126770604153,-0.298085395896022,-0.493378316970097,1.21979319300753,-0.667012360514661,-0.0400003326223483
0.938121768368168,"arizona-diamondbacks",2017,0.483852481952415,-0.239217937683849,-0.696676559581702,1.81328906531931,0.346304383029857,-1.00469799790762
0.0793695254791376,"arizona-diamondbacks",2018,1.11649253099431,0.308549279781164,0.278667146057253,-0.124963032887014,0.0557567609348895,-0.758195338995629
1.95301078269157,"los-angeles-dodgers",2019,0.483852481952415,1.3410659948419,0.267420433962836,-0.456946571440034,-0.650943759916665,1.44915732243011
2.73369463986341,"los-angeles-dodgers",2020,0.167532457431466,0.0219974948960522,1.46386853295708,-0.153634133541589,-0.697824918767691,-0.0726506290339723
1.95301078269157,"los-angeles-dodgers",2021,0.800172506473365,1.70128634274844,1.98874089950175,-0.449246322448808,1.36606128303198,-0.726615547092804
0.001301139761953,"chicago-white-sox",2022,1.85457258820986,1.2848037468714,0.57652944983388,-1.4127442039876,0.381076218816645,0.436877386834958
2.34335271127749,"los-angeles-dodgers",2022,1.74913258003621,2.87669410078999,1.40776234357702,-1.11839837224121,0.873809944414804,-0.776278149313662
-0.154835631672416,"san-francisco-giants",2023,0.272972465605117,0.781367077609875,-0.293335976324457,-1.30566854687335,1.48209760534021,-0.17259712088678
0.547779839782245,"seattle-mariners",2023,-1.09774764065233,-0.437360429008078,-1.34668929813657,-0.359244096690867,0.776331947693402,0.392219643736348
1.25039531123691,"oakland-athletics",2019,0.694732498299714,-0.20032403614955,0.32939078496753,-0.604283813752939,-0.690705218655843,-0.257720359582931
1.25039531123691,"oakland-athletics",2020,1.53825256368891,-1.20639329537708,-0.0816277898486815,-0.316157439440983,-0.675259215168774,-1.09331256937964
-1.63813496029892,"oakland-athletics",2022,-0.78142761613138,-1.62544402994174,-1.30918584659396,-0.298268937776836,-0.357876557363557,0.294722041034762
0.235506296913507,"miami-marlins",2023,0.905612514647013,-0.524238273096821,0.31478116538269,0.726009306110276,0.690010552837812,-0.450380255604041
-0.935519488844262,"miami-marlins",2012,-0.570547599784082,-0.257970052370357,-0.684499072014057,0.542651899471694,-0.725131007438165,-0.0524589400180647
-1.48199818886455,"miami-marlins",2013,-1.73038768969423,-1.38923796061903,-1.44470782555125,-0.907152479340759,-0.64496354355015,-0.681296308130061
-0.310972403106785,"miami-marlins",2014,-1.09774764065233,-1.05591848056366,-0.862284004688116,-0.810088156582579,-0.725131007438165,-0.617949773239131
-0.779382717409893,"miami-marlins",2015,-0.78142761613138,-1.35477820915358,-0.722150001331911,-0.0713010131690469,0.14575469097229,0.0859577485035696
-0.0767672459552316,"miami-marlins",2016,0.167532457431466,-0.673202062214937,0.404843573169589,0.326186248396122,-0.542680917210268,-0.490828926818662
-0.857451103127078,"new-york-mets",2017,-1.30862765699963,-0.925746923520041,0.524891517752932,0.0241218218942816,1.7586630265508,1.95313699694447
-0.310972403106785,"new-york-mets",2018,0.0620924492578144,-0.218138513808918,0.301846872613839,0.269960494109078,2.02994474843629,-0.170029732200995
-0.857451103127078,"colorado-rockies",2020,0.589292490126063,-1.44304096889583,0.686771287343209,1.37838337337662,0.226138551724897,0.773690053409535
-0.310972403106785,"los-angeles-angels",2021,0.905612514647013,-1.23386394279184,-0.801328652859772,1.53253287728722,4.84665584907944,1.73403232934348
0.235506296913507,"houston-astros",2016,-1.09774764065233,-0.36862768159319,-0.260140101204721,-0.410894714780235,-0.339878021826293,-0.131077155571381
1.56266885410564,"houston-astros",2017,0.272972465605117,0.814852162217876,1.32327742616293,0.607466765926206,-0.678918998115027,-0.90067095544972
2.03107916840875,"houston-astros",2019,0.694732498299714,1.25710931411033,0.778715956823234,0.968598509489075,-0.0775401692274899,-0.992225420807672
-0.232904017389601,"pittsburgh-pirates",2016,0.167532457431466,-0.746856439160533,1.5480479668578,-1.37225133220492,-0.124633799501772,0.798950862187139
-0.467109174541155,"pittsburgh-pirates",2017,-0.148787567089484,-0.55524327699677,0.497196762127666,-0.954586056807678,0.200941420233739,-0.226712293010111
-1.40392980314737,"philadelphia-phillies",2015,-0.465107591610434,-0.840967158323709,-0.376013535912537,0.838769037837103,1.1154131735778,2.04115597311362
-1.16972464599582,"philadelphia-phillies",2017,-2.67934776325708,-1.45982213696367,0.479420641966649,-0.376716112178447,0.191463856789179,2.79855434267633
-0.0767672459552316,"philadelphia-phillies",2018,-0.886867624305032,0.0814618948346597,-0.0541572280561105,2.13117294050628,-0.725131007438165,-0.678865701070024
0.001301139761953,"philadelphia-phillies",2019,-0.359667583436783,-0.217129237098806,2.36360256648796,-0.666495606179245,2.9941363628837,-0.887571320843458
-0.310972403106785,"san-francisco-giants",2019,-0.0433475589158331,0.915996963636894,1.28259737755514,-0.484625597436493,-0.185047557984531,0.797380849645411
1.09425853980254,"milwaukee-brewers",2021,1.11649253099431,-0.274832373136729,-0.719648488313373,0.225480754464666,-0.553214700813529,-0.476610501117246
0.391643068347876,"milwaukee-brewers",2022,0.694732498299714,0.0131755915710854,0.491196168459354,0.119300642967914,-0.406478828732399,0.51228414959972
0.860053382650984,"milwaukee-brewers",2023,1.11649253099431,-0.141275976674857,-0.514153784722714,-0.178751039949955,-0.0658309647399124,-0.274753862899885
1.17232692551972,"washington-nationals",2014,0.589292490126063,1.03841416128597,0.826184643010101,-0.653552332544012,-0.7208649926012,-1.09188741659698
0.938121768368168,"washington-nationals",2019,1.43281255551526,0.526569822113889,0.536020610065222,2.13966325433075,-0.64940404701886,-0.246051404903181
-0.857451103127078,"washington-nationals",2020,1.53825256368891,-1.36119463383989,0.13143781348171,0.298242328670399,0.408303245781354,-0.666693108183921
1.09425853980254,"kansas-city-royals",2015,1.01105252282066,0.388643509300078,1.00334488778775,-1.66979195494808,-0.145523007923119,-0.854343529006604
1.7968740112572,"chicago-cubs",2016,0.272972465605117,1.42418409073466,1.31303268273342,-0.64206460386436,-0.611763155919285,0.0788936942402255
1.09425853980254,"milwaukee-brewers",2018,0.905612514647013,-0.0672312948868815,0.482319801321236,0.0678717729973425,-0.320340602709816,-0.408796940716858
-2.10654527460203,"baltimore-orioles",2019,-1.41406766517328,-0.840940329950878,-0.967435744729582,3.34746129817659,-0.182078155122119,-0.56043953782341
-1.09165626027863,"chicago-white-sox",2017,-1.62494768152058,-1.263627685918,-0.114815466964528,1.54872520075355,-0.306546270130465,1.62444467648643
-1.48199818886455,"chicago-white-sox",2018,-1.09774764065233,-0.747897926607543,-0.613579521078792,2.2561565292511,-0.397819415722746,-0.633630705497562
-0.701314331692708,"chicago-white-sox",2019,-0.359667583436783,-0.537842010519881,-0.046592110066491,-0.287050963183292,-0.157448609275288,-0.305691595048807
1.01619015408535,"chicago-white-sox",2020,-0.570547599784082,-1.04470428330581,-0.480350480662123,0.0306923703808022,-0.624517246544807,-0.62566190030298
0.938121768368168,"chicago-white-sox",2021,0.167532457431466,0.682555593599633,0.80088068420347,-0.114301547003012,-0.548583454068671,-0.486784758182411
-1.56006657458174,"chicago-white-sox",2023,0.0620924492578144,-0.163117130236559,0.911015602483119,-1.02026012609521,1.36018113777556,1.25717872281043
1.01619015408535,"cleveland-guardians",2020,-0.0433475589158331,-1.22334993268589,-1.95189718400013,1.21964557599131,-0.713541003676204,-0.901618283609933
-0.0767672459552316,"cleveland-guardians",2021,-1.30862765699963,-1.19808117285966,-1.42579183767042,0.0610866730687006,-0.649510420950253,-0.379011466215393
0.860053382650984,"cleveland-guardians",2022,-2.36302773873613,-0.763620771694255,-1.75157654269612,1.28452631173471,-0.686269138219623,-0.819587512265018
-0.38904078882397,"cleveland-guardians",2023,-1.62494768152058,-0.797541473139806,-1.53033174773737,-0.12055982674335,-0.621112340845812,0.74608798294111
1.40653208267128,"tampa-bay-rays",2023,-0.359667583436783,-0.842127516741476,-0.903147602288263,-1.10583938559002,0.147765567406132,-0.92062358030979
-0.935519488844262,"boston-red-sox",2012,0.694732498299714,1.52878445333236,-0.490880773511338,-0.618277974021933,-0.725131007438165,-0.685723793302768
-0.701314331692708,"kansas-city-royals",2012,-1.51950767334693,-0.557565475025516,-0.195984766426418,-1.10583828454368,-0.725131007438165,-0.943527760721924
0.391643068347876,"kansas-city-royals",2013,0.378412473778764,-0.344572540554745,-0.837563571168891,-0.112810924137169,-0.725131007438165,-0.711483199045634
0.62584822549943,"kansas-city-royals",2014,0.905612514647013,-0.0537126113332094,-0.0900415306830746,-0.730280273169846,-0.725131007438165,-0.815539942309477
-1.01358787456145,"cleveland-guardians",2012,-0.78142761613138,-0.459968319106847,-0.34348929304833,-1.1709075630085,-0.725131007438165,-0.736122963363524
-1.48199818886455,"pittsburgh-pirates",2022,-1.83582769786788,-1.30676754253569,-1.34805059825619,-0.0582260095801524,-0.258002051063059,-0.306168933768504
-0.38904078882397,"san-diego-padres",2012,-0.359667583436783,-0.689649836638751,-0.287095655763449,-0.961477441922355,-0.725131007438165,-0.945303431605031
-0.545177560258339,"new-york-mets",2013,0.167532457431466,-0.474613731733804,-0.680487918152885,1.83587793647379,-0.697452499432001,0.703591960465063
-0.779382717409893,"seattle-mariners",2013,-0.992307632478683,-0.6226274918703,-1.44992676112235,0.524606697778633,-0.697918300041144,0.0366978989293985
-0.154835631672416,"atlanta-braves",2014,-0.886867624305032,0.200311106654059,-0.514525542625427,-0.336936432085637,-0.725131007438165,-0.243751444946601
-0.154835631672416,"new-york-mets",2014,-0.359667583436783,-0.398256969927054,-0.730636661253535,0.652234070749385,-0.725131007438165,0.0715077294011856
0.469711454065061,"seattle-mariners",2014,-0.359667583436783,0.150592165301103,-0.772144708254207,1.54065112589523,-0.725131007438165,-0.340712003627375
-1.16972464599582,"minnesota-twins",2013,-0.675987607957733,-0.733326427608068,-0.989578294351926,1.79902037696744,-0.698039933434629,-0.0625885547675443
0.235506296913507,"new-york-yankees",2016,-0.254227575263132,1.3790115154828,-0.0442678465215316,-0.91735452341027,-0.144087789167899,1.951191199359
0.781984996933799,"new-york-yankees",2017,-0.359667583436783,1.49611717513443,2.46993050435069,-0.814715591399633,-0.290143454139915,1.09674462640594
1.71880562554001,"new-york-yankees",2019,0.800172506473365,1.6444065415178,2.21266195440406,-0.982882234255074,1.61495521780048,-0.628117106190027
0.62584822549943,"new-york-yankees",2020,1.22193253916796,-0.331616877316758,1.61293982756453,-0.654865001137262,-0.176634894899935,0.356489391969448
0.860053382650984,"new-york-yankees",2021,1.11649253099431,1.00986558072643,1.3192288203682,0.0970237603273239,1.94070597663796,-0.363452374072971
1.40653208267128,"new-york-yankees",2022,1.85457258820986,2.5360797650259,1.9609190316688,-0.543631365110971,0.668326857205381,-0.364340239883446
1.56266885410564,"baltimore-orioles",2023,0.167532457431466,-0.83346933742116,-1.24540623927815,0.401529290979256,-0.54934443680864,-0.501204529838249
0.0793695254791376,"new-york-yankees",2023,0.694732498299714,1.96529511796986,-0.00933934485335463,-0.0525261832792376,2.07692813462575,1.07913854742916
0.938121768368168,"boston-red-sox",2016,0.694732498299714,1.50225845253515,1.00817998418725,-0.507972547220734,0.356715814496852,-0.966868524760115
-0.623245945975524,"milwaukee-brewers",2016,-0.78142761613138,-0.910556494376585,-1.08368205917222,2.38802876355444,-0.585932646175505,-0.596115672170886
-1.32586141743019,"san-francisco-giants",2017,0.272972465605117,1.64143866841974,0.596161252896463,-0.512333412785287,-0.326004406389551,-0.714197634052883
-0.623245945975524,"toronto-blue-jays",2012,0.272972465605117,-0.0587025635085693,0.579114064723427,-1.51408326683018,-0.725131007438165,-0.791395616588937
-0.545177560258339,"toronto-blue-jays",2013,1.53825256368891,0.525265871402034,-0.184186371817599,-1.11551231760457,-0.725131007438165,-0.759229097108523
0.157437911196322,"toronto-blue-jays",2014,0.167532457431466,0.605295554275893,-0.615490691522477,-0.568434971572379,-0.559267289049168,-0.785185657894543
0.938121768368168,"toronto-blue-jays",2015,1.64369257186256,0.277767080719348,-1.54546146594794,-0.580388201671081,-0.372255946565573,0.431317626765625
0.62584822549943,"toronto-blue-jays",2016,1.96001259638351,0.85994767369895,1.26361373456853,-0.641268604921653,-0.669843101308499,-0.332169043589009
-0.38904078882397,"toronto-blue-jays",2017,0.905612514647013,0.674058551411314,0.145094307245874,-0.761638465724786,0.536047279803694,0.564931045070811
-0.623245945975524,"toronto-blue-jays",2018,-1.09774764065233,-0.246549385123468,0.00943149521123177,0.22308379544477,0.407246804471028,1.86021501901825
-0.857451103127078,"san-diego-padres",2019,-2.36302773873613,-0.577138212475392,0.0830405954858361,-0.0415620103608046,-0.100266373617901,0.440670768911389
2.10914755412594,"tampa-bay-rays",2020,0.0620924492578144,-1.48832928583701,-1.3304810677932,1.2070439032632,-0.616876181478157,-0.973428029749439
-0.310972403106785,"new-york-mets",2021,1.85457258820986,1.74101177780738,2.47751357165409,-0.100316826947303,-0.0653489094863679,-0.521660246264071
-0.623245945975524,"los-angeles-angels",2022,-0.148787567089484,0.521395179748269,0.123910320015206,2.1169772981717,-0.339330450403985,1.92261878108731
-0.623245945975524,"los-angeles-angels",2023,-1.09774764065233,-1.02937435079601,0.580477177033377,0.824207278265824,7.43189854663223,0.615251073720222
-0.38904078882397,"philadelphia-phillies",2020,0.483852481952415,-0.751155320823911,0.305728411718772,-0.456783681397522,0.00670897961845445,-0.938496359161643
0.0793695254791376,"philadelphia-phillies",2021,0.272972465605117,1.00080806337132,0.162924361643009,-0.265330327180137,0.377101128941734,-0.261764831908404
0.469711454065061,"philadelphia-phillies",2022,0.483852481952415,1.48135608340378,0.535582232594056,-0.925117405386917,-0.0673524326286947,0.779360660045027
0.703916611216614,"philadelphia-phillies",2023,0.589292490126063,2.61812430876789,0.401721341814418,-0.849441185420252,-0.0323554644881468,-0.896970077110419
-0.154835631672416,"san-diego-padres",2021,1.32737254734161,0.685647636585005,1.11829721203745,0.486022977627727,2.02519352693513,-0.945328334121264
1.01619015408535,"san-francisco-giants",2012,1.22193253916796,0.609872170097516,1.397063430732,-0.0163017027467225,-0.725131007438165,-0.207468175105794
-1.09165626027863,"toronto-blue-jays",2019,-2.46846774690978,-1.1781442079127,-0.341571736791088,0.267345088453755,-0.254516425021114,2.86910377854306
2.03107916840875,"san-francisco-giants",2021,1.85457258820986,0.86107957651754,-1.59128304371116,-0.334568510074163,0.367730658171347,-0.313130644763915
-0.232904017389601,"minnesota-twins",2022,-0.886867624305032,-0.334902789717931,0.117992914512683,-0.112431585835101,2.23373984058367,0.0336041560834285
-2.02847688888485,"washington-nationals",2022,1.01105252282066,-0.711870154800926,-0.700194107313923,2.02234161885894,1.5239426993977,0.456521402707272
0.313574682630691,"minnesota-twins",2017,-0.0433475589158331,-0.364980128567577,2.25137499984694,0.231976346387866,0.537091889502108,0.0840395866373339
-0.232904017389601,"minnesota-twins",2018,-0.78142761613138,-0.768909361627842,-0.104455520006668,0.132834549663778,0.890043800564221,0.677279354434756
0.391643068347876,"milwaukee-brewers",2017,0.167532457431466,-0.741276617434781,-0.756564703893134,4.07066662758744,-0.694888522785238,-0.733716226276364
-0.623245945975524,"san-francisco-giants",2018,0.589292490126063,0.554460523406529,0.890024397786031,-1.04561926866507,2.83219388394904,0.183573364836962
-0.310972403106785,"san-diego-padres",2014,-0.254227575263132,-0.538553004123663,0.136803363880274,-1.20066667078641,-0.697409651304751,-0.0922560156372022
0.001301139761953,"cleveland-guardians",2015,-0.78142761613138,-0.992828140503212,-1.3195986922506,-0.745114984121378,-0.687495423977579,0.710838410475353
-0.545177560258339,"san-diego-padres",2015,-0.254227575263132,0.0021013983646176,1.82204173916153,1.00015115686729,-0.11531540993896,-0.90174091331792
1.09425853980254,"cleveland-guardians",2016,0.272972465605117,-0.66398061223642,-0.654094832955784,-2.10984694082044,-0.0685871221483824,0.768418798101438
1.64073723982283,"cleveland-guardians",2017,0.0620924492578144,0.479005224133536,0.609308607471675,-1.48161006533206,-0.386232010492372,-0.492368874127377
-1.79427173173329,"kansas-city-royals",2018,-1.20318764882598,-0.1980480054529,1.42732485193304,-0.0871996315511261,-0.327657017191673,1.19642867003279
0.313574682630691,"arizona-diamondbacks",2019,-0.359667583436783,-0.585609219042176,-0.850186339789926,-0.237786994565331,-0.0782846208835258,0.497680949653581
-0.232904017389601,"houston-astros",2020,-0.0433475589158331,-0.661472055067315,-0.307236856899319,0.552895421527375,0.312254441433404,-1.08500047388811
1.09425853980254,"houston-astros",2021,0.905612514647013,1.12166381217024,-0.00529738375651221,1.33119037763812,1.47922799714836,-0.849082234705001
0.703916611216614,"seattle-mariners",2021,-0.465107591610434,-0.753139848524005,-1.20925977311626,1.57277828015357,0.161572726779706,-0.614034429571003
0.703916611216614,"seattle-mariners",2022,-0.148787567089484,-0.130712544784119,-0.882372479714757,-0.205921002633416,-0.177966282967444,-0.269258849372758
-0.701314331692708,"los-angeles-angels",2019,-0.675987607957733,0.442377235285917,-0.697975641166533,0.0670317703206443,0.152228904780074,0.580112590772003
1.56266885410564,"minnesota-twins",2019,-0.570547599784082,0.0615022530282298,0.326578351864621,-1.34116579105579,-0.627057338816123,0.0633232441208867
0.781984996933799,"st-louis-cardinals",2019,-0.570547599784082,0.879472658314136,0.509575748001447,-1.14520009163701,0.479818207647983,-0.102398749761088
0.001301139761953,"kansas-city-royals",2016,0.483852481952415,0.276162969332301,2.16076755424352,-2.12569334658033,0.426239637712128,-0.237059835145552
-0.0767672459552316,"kansas-city-royals",2017,0.483852481952415,0.679412167813109,1.61218172794165,-1.13339864730039,-0.667258446984844,0.112477409845678
-1.71620334601611,"kansas-city-royals",2019,-1.73038768969423,-0.510827946128286,0.684020382416863,1.26310457449656,-0.0674483018579236,0.30938160570057
-0.857451103127078,"kansas-city-royals",2020,-0.992307632478683,-1.41425533483669,0.0895423892235439,1.76624826348701,-0.332962278800158,-1.01125780658616
-0.545177560258339,"kansas-city-royals",2021,-0.465107591610434,-0.846921116937763,-0.843503068134528,0.102702176351097,0.14614867259137,0.220303422261697
-1.247793031713,"kansas-city-royals",2022,-1.51950767334693,-0.633840082763675,-0.719665229500264,0.495780563818315,-0.370558607847392,0.206651134008594
-0.232904017389601,"boston-red-sox",2023,0.483852481952415,0.729171205692178,0.975597492348031,-0.328517269231423,0.863641116279905,0.263035472001358
0.781984996933799,"cleveland-guardians",2018,1.85457258820986,0.643777037379008,0.388497184886975,-1.01484335412531,-0.0154462665653559,-0.782978626840003
-1.09165626027863,"miami-marlins",2021,-0.78142761613138,-1.60234444628212,-1.40406264003369,0.373683439968223,0.131227627773002,0.353933968639024
0.781984996933799,"toronto-blue-jays",2021,0.378412473778764,0.350296418403633,-0.437364980770931,0.233820894254626,-0.23563792716989,0.619614480467012
0.860053382650984,"toronto-blue-jays",2022,0.694732498299714,1.0131213059927,-0.709248673168175,0.0914012765966152,0.695666395059064,-0.616972379845905
0.62584822549943,"toronto-blue-jays",2023,1.85457258820986,2.10891305130414,-0.0314906965430335,-1.09123047923136,-0.346337418475234,-0.506405632935981
-1.40392980314737,"miami-marlins",2018,-1.41406766517328,-1.04472128573494,0.783766099808981,0.194362896921066,0.126716853375601,0.783930939890085
1.48460046838846,"tampa-bay-rays",2021,0.272972465605117,-1.01853677298974,-0.808759150996041,0.595741192761855,0.289521436630538,-0.72251549963964
-1.40392980314737,"chicago-white-sox",2013,-0.992307632478683,-0.212415350131593,0.248262130345979,0.0500832606538719,-0.725131007438165,0.64076230463058
-0.623245945975524,"chicago-white-sox",2014,-0.992307632478683,-0.684386969398555,-1.16013992265119,0.564686572338021,-0.725131007438165,0.625483456902546
0.547779839782245,"san-francisco-giants",2014,1.01105252282066,1.24386448440592,2.62867104251457,-0.691809992158174,-0.725131007438165,-0.644563092337414
-1.01358787456145,"cincinnati-reds",2017,-2.25758773056248,-0.595472609814154,-0.950591090400016,2.08001908821529,0.160661416222971,-0.164639552193425
